;;;
;;;
;;;
1;379;91;100
Total;415;100;100
;;;
AREA # 020142207;3225;;
;;;
Categorías;Casos;%;Acumulado %
0;48;15;15
1;276;85;100
Total;324;100;100
;;;
AREA # 020142208;3226;;
;;;
Categorías;Casos;%;Acumulado %
0;31;9;9
1;310;91;100
Total;341;100;100
;;;
AREA # 020142209;3227;;
;;;
Categorías;Casos;%;Acumulado %
0;55;11;11
1;448;89;100
Total;503;100;100
;;;
AREA # 020142210;3228;;
;;;
Categorías;Casos;%;Acumulado %
0;37;11;11
1;299;89;100
Total;336;100;100
;;;
AREA # 020142301;3229;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;253;90;100
Total;281;100;100
;;;
AREA # 020142302;3230;;
;;;
Categorías;Casos;%;Acumulado %
0;21;10;10
1;197;90;100
Total;218;100;100
;;;
AREA # 020142303;3231;;
;;;
Categorías;Casos;%;Acumulado %
0;28;12;12
1;215;88;100
Total;243;100;100
;;;
AREA # 020142304;3232;;
;;;
Categorías;Casos;%;Acumulado %
0;26;7;7
1;342;93;100
Total;368;100;100
;;;
AREA # 020142305;3233;;
;;;
Categorías;Casos;%;Acumulado %
0;58;11;11
1;458;89;100
Total;516;100;100
;;;
AREA # 020142306;3234;;
;;;
Categorías;Casos;%;Acumulado %
0;18;8;8
1;194;92;100
Total;212;100;100
;;;
AREA # 020142307;3235;;
;;;
Categorías;Casos;%;Acumulado %
0;29;9;9
1;312;92;100
Total;341;100;100
;;;
AREA # 020142308;3236;;
;;;
Categorías;Casos;%;Acumulado %
0;51;11;11
1;432;89;100
Total;483;100;100
;;;
AREA # 020142309;3237;;
;;;
Categorías;Casos;%;Acumulado %
0;74;15;15
1;418;85;100
Total;492;100;100
;;;
AREA # 020142310;3238;;
;;;
Categorías;Casos;%;Acumulado %
0;34;9;9
1;344;91;100
Total;378;100;100
;;;
AREA # 020142311;3239;;
;;;
Categorías;Casos;%;Acumulado %
0;58;13;13
1;405;87;100
Total;463;100;100
;;;
AREA # 020142401;3240;;
;;;
Categorías;Casos;%;Acumulado %
0;25;8;8
1;277;92;100
Total;302;100;100
;;;
AREA # 020142402;3241;;
;;;
Categorías;Casos;%;Acumulado %
0;13;6;6
1;219;94;100
Total;232;100;100
;;;
AREA # 020142403;3242;;
;;;
Categorías;Casos;%;Acumulado %
0;20;7;7
1;250;93;100
Total;270;100;100
;;;
AREA # 020142404;3243;;
;;;
Categorías;Casos;%;Acumulado %
0;22;10;10
1;188;90;100
Total;210;100;100
;;;
AREA # 020142405;3244;;
;;;
Categorías;Casos;%;Acumulado %
0;31;7;7
1;405;93;100
Total;436;100;100
;;;
AREA # 020142406;3245;;
;;;
Categorías;Casos;%;Acumulado %
0;34;10;10
1;309;90;100
Total;343;100;100
;;;
AREA # 020142407;3246;;
;;;
Categorías;Casos;%;Acumulado %
0;27;8;8
1;304;92;100
Total;331;100;100
;;;
AREA # 020142408;3247;;
;;;
Categorías;Casos;%;Acumulado %
0;27;10;10
1;240;90;100
Total;267;100;100
;;;
AREA # 020142409;3248;;
;;;
Categorías;Casos;%;Acumulado %
0;32;9;9
1;316;91;100
Total;348;100;100
;;;
AREA # 020142501;3249;;
;;;
Categorías;Casos;%;Acumulado %
0;22;6;6
1;364;94;100
Total;386;100;100
;;;
AREA # 020142502;3250;;
;;;
Categorías;Casos;%;Acumulado %
0;12;6;6
1;205;94;100
Total;217;100;100
;;;
AREA # 020142503;3251;;
;;;
Categorías;Casos;%;Acumulado %
0;29;8;8
1;327;92;100
Total;356;100;100
;;;
AREA # 020142504;3252;;
;;;
Categorías;Casos;%;Acumulado %
0;19;7;7
1;267;93;100
Total;286;100;100
;;;
AREA # 020142505;3253;;
;;;
Categorías;Casos;%;Acumulado %
0;24;10;10
1;215;90;100
Total;239;100;100
;;;
AREA # 020142506;3254;;
;;;
Categorías;Casos;%;Acumulado %
0;30;11;11
1;247;89;100
Total;277;100;100
;;;
AREA # 020142507;3255;;
;;;
Categorías;Casos;%;Acumulado %
0;40;11;11
1;333;89;100
Total;373;100;100
;;;
AREA # 020142508;3256;;
;;;
Categorías;Casos;%;Acumulado %
0;16;5;5
1;339;95;100
Total;355;100;100
;;;
AREA # 020142509;3257;;
;;;
Categorías;Casos;%;Acumulado %
0;33;8;8
1;372;92;100
Total;405;100;100
;;;
AREA # 020142601;3258;;
;;;
Categorías;Casos;%;Acumulado %
0;43;8;8
1;483;92;100
Total;526;100;100
;;;
AREA # 020142602;3259;;
;;;
Categorías;Casos;%;Acumulado %
0;36;10;10
1;321;90;100
Total;357;100;100
;;;
AREA # 020142603;3260;;
;;;
Categorías;Casos;%;Acumulado %
0;10;5;5
1;174;95;100
Total;184;100;100
;;;
AREA # 020142604;3261;;
;;;
Categorías;Casos;%;Acumulado %
0;66;8;8
1;784;92;100
Total;850;100;100
;;;
AREA # 020142605;3262;;
;;;
Categorías;Casos;%;Acumulado %
0;42;9;9
1;416;91;100
Total;458;100;100
;;;
AREA # 020142606;3263;;
;;;
Categorías;Casos;%;Acumulado %
0;35;9;9
1;352;91;100
Total;387;100;100
;;;
AREA # 020142607;3264;;
;;;
Categorías;Casos;%;Acumulado %
0;47;9;9
1;485;91;100
Total;532;100;100
;;;
AREA # 020142701;3265;;
;;;
Categorías;Casos;%;Acumulado %
0;46;7;7
1;571;93;100
Total;617;100;100
;;;
AREA # 020142702;3266;;
;;;
Categorías;Casos;%;Acumulado %
0;42;7;7
1;528;93;100
Total;570;100;100
;;;
AREA # 020142703;3267;;
;;;
Categorías;Casos;%;Acumulado %
0;16;6;6
1;268;94;100
Total;284;100;100
;;;
AREA # 020142704;3268;;
;;;
Categorías;Casos;%;Acumulado %
0;29;7;7
1;368;93;100
Total;397;100;100
;;;
AREA # 020142705;3269;;
;;;
Categorías;Casos;%;Acumulado %
0;40;8;8
1;448;92;100
Total;488;100;100
;;;
AREA # 020142706;3270;;
;;;
Categorías;Casos;%;Acumulado %
0;26;12;12
1;186;88;100
Total;212;100;100
;;;
AREA # 020142707;3271;;
;;;
Categorías;Casos;%;Acumulado %
0;15;7;7
1;202;93;100
Total;217;100;100
;;;
AREA # 020142801;3272;;
;;;
Categorías;Casos;%;Acumulado %
0;30;10;10
1;269;90;100
Total;299;100;100
;;;
AREA # 020142802;3273;;
;;;
Categorías;Casos;%;Acumulado %
0;20;8;8
1;246;92;100
Total;266;100;100
;;;
AREA # 020142803;3274;;
;;;
Categorías;Casos;%;Acumulado %
0;20;7;7
1;268;93;100
Total;288;100;100
;;;
AREA # 020142804;3275;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;290;92;100
Total;314;100;100
;;;
AREA # 020142805;3276;;
;;;
Categorías;Casos;%;Acumulado %
0;21;9;9
1;207;91;100
Total;228;100;100
;;;
AREA # 020142806;3277;;
;;;
Categorías;Casos;%;Acumulado %
0;27;7;7
1;386;93;100
Total;413;100;100
;;;
AREA # 020142807;3278;;
;;;
Categorías;Casos;%;Acumulado %
0;40;11;11
1;334;89;100
Total;374;100;100
;;;
AREA # 020142808;3279;;
;;;
Categorías;Casos;%;Acumulado %
0;23;8;8
1;279;92;100
Total;302;100;100
;;;
AREA # 020142809;3280;;
;;;
Categorías;Casos;%;Acumulado %
0;29;11;11
1;234;89;100
Total;263;100;100
;;;
AREA # 020142810;3281;;
;;;
Categorías;Casos;%;Acumulado %
0;55;14;14
1;326;86;100
Total;381;100;100
;;;
AREA # 020142811;3282;;
;;;
Categorías;Casos;%;Acumulado %
0;32;8;8
1;361;92;100
Total;393;100;100
;;;
AREA # 020142812;3283;;
;;;
Categorías;Casos;%;Acumulado %
0;38;14;14
1;233;86;100
Total;271;100;100
;;;
AREA # 020142901;3284;;
;;;
Categorías;Casos;%;Acumulado %
0;27;10;10
1;250;90;100
Total;277;100;100
;;;
AREA # 020142902;3285;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;253;90;100
Total;281;100;100
;;;
AREA # 020142903;3286;;
;;;
Categorías;Casos;%;Acumulado %
0;47;17;17
1;223;83;100
Total;270;100;100
;;;
AREA # 020142904;3287;;
;;;
Categorías;Casos;%;Acumulado %
0;34;9;9
1;325;91;100
Total;359;100;100
;;;
AREA # 020142905;3288;;
;;;
Categorías;Casos;%;Acumulado %
0;17;6;6
1;263;94;100
Total;280;100;100
;;;
AREA # 020142906;3289;;
;;;
Categorías;Casos;%;Acumulado %
0;46;10;10
1;403;90;100
Total;449;100;100
;;;
AREA # 020142907;3290;;
;;;
Categorías;Casos;%;Acumulado %
0;41;11;11
1;338;89;100
Total;379;100;100
;;;
AREA # 020142908;3291;;
;;;
Categorías;Casos;%;Acumulado %
0;25;9;9
1;243;91;100
Total;268;100;100
;;;
AREA # 020142909;3292;;
;;;
Categorías;Casos;%;Acumulado %
0;30;9;9
1;307;91;100
Total;337;100;100
;;;
AREA # 020142910;3293;;
;;;
Categorías;Casos;%;Acumulado %
0;30;8;8
1;336;92;100
Total;366;100;100
;;;
AREA # 020142911;3294;;
;;;
Categorías;Casos;%;Acumulado %
0;22;8;8
1;259;92;100
Total;281;100;100
;;;
AREA # 020143001;3295;;
;;;
Categorías;Casos;%;Acumulado %
0;33;10;10
1;294;90;100
Total;327;100;100
;;;
AREA # 020143002;3296;;
;;;
Categorías;Casos;%;Acumulado %
0;42;10;10
1;387;90;100
Total;429;100;100
;;;
AREA # 020143003;3297;;
;;;
Categorías;Casos;%;Acumulado %
0;49;12;12
1;358;88;100
Total;407;100;100
;;;
AREA # 020143004;3298;;
;;;
Categorías;Casos;%;Acumulado %
0;40;13;13
1;265;87;100
Total;305;100;100
;;;
AREA # 020143005;3299;;
;;;
Categorías;Casos;%;Acumulado %
0;38;10;10
1;340;90;100
Total;378;100;100
;;;
AREA # 020143006;3300;;
;;;
Categorías;Casos;%;Acumulado %
0;14;6;6
1;219;94;100
Total;233;100;100
;;;
AREA # 020143007;3301;;
;;;
Categorías;Casos;%;Acumulado %
0;27;13;13
1;177;87;100
Total;204;100;100
;;;
AREA # 020143008;3302;;
;;;
Categorías;Casos;%;Acumulado %
0;63;9;9
1;612;91;100
Total;675;100;100
;;;
AREA # 020143009;3303;;
;;;
Categorías;Casos;%;Acumulado %
0;39;7;7
1;540;93;100
Total;579;100;100
;;;
AREA # 020143101;3304;;
;;;
Categorías;Casos;%;Acumulado %
0;29;13;13
1;189;87;100
Total;218;100;100
;;;
AREA # 020143102;3305;;
;;;
Categorías;Casos;%;Acumulado %
0;32;10;10
1;295;90;100
Total;327;100;100
;;;
AREA # 020143103;3306;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;251;90;100
Total;279;100;100
;;;
AREA # 020143104;3307;;
;;;
Categorías;Casos;%;Acumulado %
0;23;9;9
1;227;91;100
Total;250;100;100
;;;
AREA # 020143105;3308;;
;;;
Categorías;Casos;%;Acumulado %
0;26;10;10
1;225;90;100
Total;251;100;100
;;;
AREA # 020143106;3309;;
;;;
Categorías;Casos;%;Acumulado %
0;51;13;13
1;356;87;100
Total;407;100;100
;;;
AREA # 020143107;3310;;
;;;
Categorías;Casos;%;Acumulado %
0;40;13;13
1;277;87;100
Total;317;100;100
;;;
AREA # 020143108;3311;;
;;;
Categorías;Casos;%;Acumulado %
0;36;13;13
1;233;87;100
Total;269;100;100
;;;
AREA # 020143109;3312;;
;;;
Categorías;Casos;%;Acumulado %
0;28;12;12
1;197;88;100
Total;225;100;100
;;;
AREA # 020143110;3313;;
;;;
Categorías;Casos;%;Acumulado %
0;21;11;11
1;174;89;100
Total;195;100;100
;;;
AREA # 020143111;3314;;
;;;
Categorías;Casos;%;Acumulado %
0;14;7;7
1;200;93;100
Total;214;100;100
;;;
AREA # 020143112;3315;;
;;;
Categorías;Casos;%;Acumulado %
0;25;10;10
1;235;90;100
Total;260;100;100
;;;
AREA # 020150101;3316;;
;;;
Categorías;Casos;%;Acumulado %
0;30;7;7
1;387;93;100
Total;417;100;100
;;;
AREA # 020150102;3317;;
;;;
Categorías;Casos;%;Acumulado %
0;21;6;6
1;324;94;100
Total;345;100;100
;;;
AREA # 020150103;3318;;
;;;
Categorías;Casos;%;Acumulado %
0;16;6;6
1;253;94;100
Total;269;100;100
;;;
AREA # 020150104;3319;;
;;;
Categorías;Casos;%;Acumulado %
0;21;9;9
1;217;91;100
Total;238;100;100
;;;
AREA # 020150105;3320;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;242;90;100
Total;270;100;100
;;;
AREA # 020150106;3321;;
;;;
Categorías;Casos;%;Acumulado %
0;20;8;8
1;237;92;100
Total;257;100;100
;;;
AREA # 020150107;3322;;
;;;
Categorías;Casos;%;Acumulado %
0;20;7;7
1;270;93;100
Total;290;100;100
;;;
AREA # 020150108;3323;;
;;;
Categorías;Casos;%;Acumulado %
0;22;8;8
1;255;92;100
Total;277;100;100
;;;
AREA # 020150109;3324;;
;;;
Categorías;Casos;%;Acumulado %
0;30;9;9
1;313;91;100
Total;343;100;100
;;;
AREA # 020150110;3325;;
;;;
Categorías;Casos;%;Acumulado %
0;20;6;6
1;320;94;100
Total;340;100;100
;;;
AREA # 020150111;3326;;
;;;
Categorías;Casos;%;Acumulado %
0;22;10;10
1;198;90;100
Total;220;100;100
;;;
AREA # 020150112;3327;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;255;90;100
Total;283;100;100
;;;
AREA # 020150201;3328;;
;;;
Categorías;Casos;%;Acumulado %
0;30;11;11
1;250;89;100
Total;280;100;100
;;;
AREA # 020150202;3329;;
;;;
Categorías;Casos;%;Acumulado %
0;31;10;10
1;269;90;100
Total;300;100;100
;;;
AREA # 020150203;3330;;
;;;
Categorías;Casos;%;Acumulado %
0;19;7;7
1;273;93;100
Total;292;100;100
;;;
AREA # 020150204;3331;;
;;;
Categorías;Casos;%;Acumulado %
0;7;3;3
1;201;97;100
Total;208;100;100
;;;
AREA # 020150205;3332;;
;;;
Categorías;Casos;%;Acumulado %
0;15;7;7
1;193;93;100
Total;208;100;100
;;;
AREA # 020150206;3333;;
;;;
Categorías;Casos;%;Acumulado %
0;21;8;8
1;247;92;100
Total;268;100;100
;;;
AREA # 020150207;3334;;
;;;
Categorías;Casos;%;Acumulado %
0;20;7;7
1;259;93;100
Total;279;100;100
;;;
AREA # 020150208;3335;;
;;;
Categorías;Casos;%;Acumulado %
0;18;8;8
1;218;92;100
Total;236;100;100
;;;
AREA # 020150209;3336;;
;;;
Categorías;Casos;%;Acumulado %
0;21;10;10
1;191;90;100
Total;212;100;100
;;;
AREA # 020150210;3337;;
;;;
Categorías;Casos;%;Acumulado %
0;24;10;10
1;209;90;100
Total;233;100;100
;;;
AREA # 020150301;3338;;
;;;
Categorías;Casos;%;Acumulado %
0;27;9;9
1;262;91;100
Total;289;100;100
;;;
AREA # 020150302;3339;;
;;;
Categorías;Casos;%;Acumulado %
0;25;6;6
1;374;94;100
Total;399;100;100
;;;
AREA # 020150303;3340;;
;;;
Categorías;Casos;%;Acumulado %
0;26;7;7
1;356;93;100
Total;382;100;100
;;;
AREA # 020150304;3341;;
;;;
Categorías;Casos;%;Acumulado %
0;17;6;6
1;254;94;100
Total;271;100;100
;;;
AREA # 020150305;3342;;
;;;
Categorías;Casos;%;Acumulado %
0;40;17;17
1;202;83;100
Total;242;100;100
;;;
AREA # 020150306;3343;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;245;90;100
Total;273;100;100
;;;
AREA # 020150307;3344;;
;;;
Categorías;Casos;%;Acumulado %
0;20;8;8
1;233;92;100
Total;253;100;100
;;;
AREA # 020150308;3345;;
;;;
Categorías;Casos;%;Acumulado %
0;32;10;10
1;297;90;100
Total;329;100;100
;;;
AREA # 020150309;3346;;
;;;
Categorías;Casos;%;Acumulado %
0;22;6;6
1;327;94;100
Total;349;100;100
;;;
AREA # 020150310;3347;;
;;;
Categorías;Casos;%;Acumulado %
0;21;6;6
1;320;94;100
Total;341;100;100
;;;
AREA # 020150311;3348;;
;;;
Categorías;Casos;%;Acumulado %
0;31;9;9
1;309;91;100
Total;340;100;100
;;;
AREA # 020150312;3349;;
;;;
Categorías;Casos;%;Acumulado %
0;52;13;13
1;360;87;100
Total;412;100;100
;;;
AREA # 020150313;3350;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;269;92;100
Total;293;100;100
;;;
AREA # 020150401;3351;;
;;;
Categorías;Casos;%;Acumulado %
0;35;10;10
1;302;90;100
Total;337;100;100
;;;
AREA # 020150402;3352;;
;;;
Categorías;Casos;%;Acumulado %
0;13;5;5
1;243;95;100
Total;256;100;100
;;;
AREA # 020150403;3353;;
;;;
Categorías;Casos;%;Acumulado %
0;40;10;10
1;361;90;100
Total;401;100;100
;;;
AREA # 020150404;3354;;
;;;
Categorías;Casos;%;Acumulado %
0;12;6;6
1;194;94;100
Total;206;100;100
;;;
AREA # 020150405;3355;;
;;;
Categorías;Casos;%;Acumulado %
0;23;10;10
1;207;90;100
Total;230;100;100
;;;
AREA # 020150406;3356;;
;;;
Categorías;Casos;%;Acumulado %
0;40;15;15
1;233;85;100
Total;273;100;100
;;;
AREA # 020150407;3357;;
;;;
Categorías;Casos;%;Acumulado %
0;37;12;12
1;271;88;100
Total;308;100;100
;;;
AREA # 020150408;3358;;
;;;
Categorías;Casos;%;Acumulado %
0;51;17;17
1;247;83;100
Total;298;100;100
;;;
AREA # 020150409;3359;;
;;;
Categorías;Casos;%;Acumulado %
0;36;14;14
1;228;86;100
Total;264;100;100
;;;
AREA # 020150410;3360;;
;;;
Categorías;Casos;%;Acumulado %
0;24;9;9
1;233;91;100
Total;257;100;100
;;;
AREA # 020150411;3361;;
;;;
Categorías;Casos;%;Acumulado %
0;30;10;10
1;266;90;100
Total;296;100;100
;;;
AREA # 020150412;3362;;
;;;
Categorías;Casos;%;Acumulado %
0;38;11;11
1;315;89;100
Total;353;100;100
;;;
AREA # 020150413;3363;;
;;;
Categorías;Casos;%;Acumulado %
0;28;9;9
1;300;91;100
Total;328;100;100
;;;
AREA # 020150414;3364;;
;;;
Categorías;Casos;%;Acumulado %
0;76;24;24
1;242;76;100
Total;318;100;100
;;;
AREA # 020150501;3365;;
;;;
Categorías;Casos;%;Acumulado %
0;29;10;10
1;275;90;100
Total;304;100;100
;;;
AREA # 020150502;3366;;
;;;
Categorías;Casos;%;Acumulado %
0;38;11;11
1;321;89;100
Total;359;100;100
;;;
AREA # 020150503;3367;;
;;;
Categorías;Casos;%;Acumulado %
0;26;9;9
1;252;91;100
Total;278;100;100
;;;
AREA # 020150504;3368;;
;;;
Categorías;Casos;%;Acumulado %
0;36;15;15
1;199;85;100
Total;235;100;100
;;;
AREA # 020150505;3369;;
;;;
Categorías;Casos;%;Acumulado %
0;30;10;10
1;271;90;100
Total;301;100;100
;;;
AREA # 020150506;3370;;
;;;
Categorías;Casos;%;Acumulado %
0;19;7;7
1;264;93;100
Total;283;100;100
;;;
AREA # 020150507;3371;;
;;;
Categorías;Casos;%;Acumulado %
0;25;9;9
1;256;91;100
Total;281;100;100
;;;
AREA # 020150508;3372;;
;;;
Categorías;Casos;%;Acumulado %
0;28;8;8
1;306;92;100
Total;334;100;100
;;;
AREA # 020150509;3373;;
;;;
Categorías;Casos;%;Acumulado %
0;24;9;9
1;235;91;100
Total;259;100;100
;;;
AREA # 020150510;3374;;
;;;
Categorías;Casos;%;Acumulado %
0;28;12;12
1;198;88;100
Total;226;100;100
;;;
AREA # 020150511;3375;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;246;90;100
Total;274;100;100
;;;
AREA # 020150512;3376;;
;;;
Categorías;Casos;%;Acumulado %
0;19;7;7
1;254;93;100
Total;273;100;100
;;;
AREA # 020150513;3377;;
;;;
Categorías;Casos;%;Acumulado %
0;23;8;8
1;266;92;100
Total;289;100;100
;;;
AREA # 020150514;3378;;
;;;
Categorías;Casos;%;Acumulado %
0;26;10;10
1;235;90;100
Total;261;100;100
;;;
AREA # 020150601;3379;;
;;;
Categorías;Casos;%;Acumulado %
0;14;5;5
1;277;95;100
Total;291;100;100
;;;
AREA # 020150602;3380;;
;;;
Categorías;Casos;%;Acumulado %
0;21;7;7
1;265;93;100
Total;286;100;100
;;;
AREA # 020150603;3381;;
;;;
Categorías;Casos;%;Acumulado %
0;15;5;5
1;271;95;100
Total;286;100;100
;;;
AREA # 020150604;3382;;
;;;
Categorías;Casos;%;Acumulado %
0;12;5;5
1;239;95;100
Total;251;100;100
;;;
AREA # 020150605;3383;;
;;;
Categorías;Casos;%;Acumulado %
0;18;9;9
1;174;91;100
Total;192;100;100
;;;
AREA # 020150606;3384;;
;;;
Categorías;Casos;%;Acumulado %
0;9;5;5
1;174;95;100
Total;183;100;100
;;;
AREA # 020150607;3385;;
;;;
Categorías;Casos;%;Acumulado %
0;28;11;11
1;228;89;100
Total;256;100;100
;;;
AREA # 020150701;3386;;
;;;
Categorías;Casos;%;Acumulado %
0;37;12;12
1;264;88;100
Total;301;100;100
;;;
AREA # 020150702;3387;;
;;;
Categorías;Casos;%;Acumulado %
0;30;12;12
1;215;88;100
Total;245;100;100
;;;
AREA # 020150703;3388;;
;;;
Categorías;Casos;%;Acumulado %
0;31;13;13
1;199;87;100
Total;230;100;100
;;;
AREA # 020150704;3389;;
;;;
Categorías;Casos;%;Acumulado %
0;39;18;18
1;181;82;100
Total;220;100;100
;;;
AREA # 020150705;3390;;
;;;
Categorías;Casos;%;Acumulado %
0;31;11;11
1;263;89;100
Total;294;100;100
;;;
AREA # 020150706;3391;;
;;;
Categorías;Casos;%;Acumulado %
0;97;30;30
1;228;70;100
Total;325;100;100
;;;
AREA # 020150707;3392;;
;;;
Categorías;Casos;%;Acumulado %
0;36;10;10
1;317;90;100
Total;353;100;100
;;;
AREA # 020150708;3393;;
;;;
Categorías;Casos;%;Acumulado %
0;64;19;19
1;265;81;100
Total;329;100;100
;;;
AREA # 020150709;3394;;
;;;
Categorías;Casos;%;Acumulado %
0;45;16;16
1;238;84;100
Total;283;100;100
;;;
AREA # 020150710;3395;;
;;;
Categorías;Casos;%;Acumulado %
0;67;18;18
1;312;82;100
Total;379;100;100
;;;
AREA # 020150711;3396;;
;;;
Categorías;Casos;%;Acumulado %
0;40;12;12
1;289;88;100
Total;329;100;100
;;;
AREA # 020150712;3397;;
;;;
Categorías;Casos;%;Acumulado %
0;38;11;11
1;310;89;100
Total;348;100;100
;;;
AREA # 020150801;3398;;
;;;
Categorías;Casos;%;Acumulado %
0;62;18;18
1;274;82;100
Total;336;100;100
;;;
AREA # 020150802;3399;;
;;;
Categorías;Casos;%;Acumulado %
0;43;18;18
1;194;82;100
Total;237;100;100
;;;
AREA # 020150803;3400;;
;;;
Categorías;Casos;%;Acumulado %
0;50;13;13
1;323;87;100
Total;373;100;100
;;;
AREA # 020150804;3401;;
;;;
Categorías;Casos;%;Acumulado %
0;57;17;17
1;273;83;100
Total;330;100;100
;;;
AREA # 020150805;3402;;
;;;
Categorías;Casos;%;Acumulado %
0;40;14;14
1;245;86;100
Total;285;100;100
;;;
AREA # 020150806;3403;;
;;;
Categorías;Casos;%;Acumulado %
0;20;8;8
1;240;92;100
Total;260;100;100
;;;
AREA # 020150807;3404;;
;;;
Categorías;Casos;%;Acumulado %
0;39;11;11
1;320;89;100
Total;359;100;100
;;;
AREA # 020150808;3405;;
;;;
Categorías;Casos;%;Acumulado %
0;37;11;11
1;287;89;100
Total;324;100;100
;;;
AREA # 020150809;3406;;
;;;
Categorías;Casos;%;Acumulado %
0;65;15;15
1;369;85;100
Total;434;100;100
;;;
AREA # 020150810;3407;;
;;;
Categorías;Casos;%;Acumulado %
0;39;10;10
1;343;90;100
Total;382;100;100
;;;
AREA # 020150901;3408;;
;;;
Categorías;Casos;%;Acumulado %
0;16;7;7
1;213;93;100
Total;229;100;100
;;;
AREA # 020150902;3409;;
;;;
Categorías;Casos;%;Acumulado %
0;17;8;8
1;198;92;100
Total;215;100;100
;;;
AREA # 020150903;3410;;
;;;
Categorías;Casos;%;Acumulado %
0;20;9;9
1;210;91;100
Total;230;100;100
;;;
AREA # 020150904;3411;;
;;;
Categorías;Casos;%;Acumulado %
0;50;20;20
1;203;80;100
Total;253;100;100
;;;
AREA # 020150905;3412;;
;;;
Categorías;Casos;%;Acumulado %
0;27;11;11
1;222;89;100
Total;249;100;100
;;;
AREA # 020150906;3413;;
;;;
Categorías;Casos;%;Acumulado %
0;41;19;19
1;172;81;100
Total;213;100;100
;;;
AREA # 020150907;3414;;
;;;
Categorías;Casos;%;Acumulado %
0;56;21;21
1;215;79;100
Total;271;100;100
;;;
AREA # 020150908;3415;;
;;;
Categorías;Casos;%;Acumulado %
0;410;56;56
1;327;44;100
Total;737;100;100
;;;
AREA # 020151001;3416;;
;;;
Categorías;Casos;%;Acumulado %
0;22;6;6
1;326;94;100
Total;348;100;100
;;;
AREA # 020151002;3417;;
;;;
Categorías;Casos;%;Acumulado %
0;23;7;7
1;319;93;100
Total;342;100;100
;;;
AREA # 020151003;3418;;
;;;
Categorías;Casos;%;Acumulado %
0;49;12;12
1;361;88;100
Total;410;100;100
;;;
AREA # 020151004;3419;;
;;;
Categorías;Casos;%;Acumulado %
0;33;10;10
1;304;90;100
Total;337;100;100
;;;
AREA # 020151005;3420;;
;;;
Categorías;Casos;%;Acumulado %
0;19;7;7
1;259;93;100
Total;278;100;100
;;;
AREA # 020151006;3421;;
;;;
Categorías;Casos;%;Acumulado %
0;22;10;10
1;194;90;100
Total;216;100;100
;;;
AREA # 020151007;3422;;
;;;
Categorías;Casos;%;Acumulado %
0;37;9;9
1;365;91;100
Total;402;100;100
;;;
AREA # 020151008;3423;;
;;;
Categorías;Casos;%;Acumulado %
0;34;10;10
1;291;90;100
Total;325;100;100
;;;
AREA # 020151009;3424;;
;;;
Categorías;Casos;%;Acumulado %
0;42;14;14
1;255;86;100
Total;297;100;100
;;;
AREA # 020151010;3425;;
;;;
Categorías;Casos;%;Acumulado %
0;46;18;18
1;211;82;100
Total;257;100;100
;;;
AREA # 020151011;3426;;
;;;
Categorías;Casos;%;Acumulado %
0;28;11;11
1;226;89;100
Total;254;100;100
;;;
AREA # 020151012;3427;;
;;;
Categorías;Casos;%;Acumulado %
0;34;10;10
1;304;90;100
Total;338;100;100
;;;
AREA # 020151013;3428;;
;;;
Categorías;Casos;%;Acumulado %
0;46;13;13
1;319;87;100
Total;365;100;100
;;;
AREA # 020151101;3429;;
;;;
Categorías;Casos;%;Acumulado %
0;30;10;10
1;279;90;100
Total;309;100;100
;;;
AREA # 020151102;3430;;
;;;
Categorías;Casos;%;Acumulado %
0;21;6;6
1;337;94;100
Total;358;100;100
;;;
AREA # 020151103;3431;;
;;;
Categorías;Casos;%;Acumulado %
0;25;8;8
1;281;92;100
Total;306;100;100
;;;
AREA # 020151104;3432;;
;;;
Categorías;Casos;%;Acumulado %
0;36;12;12
1;272;88;100
Total;308;100;100
;;;
AREA # 020151105;3433;;
;;;
Categorías;Casos;%;Acumulado %
0;30;12;12
1;215;88;100
Total;245;100;100
;;;
AREA # 020151106;3434;;
;;;
Categorías;Casos;%;Acumulado %
0;28;11;11
1;238;89;100
Total;266;100;100
;;;
AREA # 020151107;3435;;
;;;
Categorías;Casos;%;Acumulado %
0;29;11;11
1;229;89;100
Total;258;100;100
;;;
AREA # 020151108;3436;;
;;;
Categorías;Casos;%;Acumulado %
0;31;11;11
1;246;89;100
Total;277;100;100
;;;
AREA # 020151109;3437;;
;;;
Categorías;Casos;%;Acumulado %
0;37;10;10
1;348;90;100
