;;;
;;;
;;;
Categorías;Casos;%;Acumulado %
1;9;12;12
2;6;8;20
3;2;3;23
4;3;4;27
5;5;7;34
6;10;14;47
7;5;7;54
8;5;7;61
9;14;19;80
10;15;20;100
Total;74;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010913;104;;
;;;
Categorías;Casos;%;Acumulado %
1;6;3;3
2;11;5;8
3;13;6;15
4;17;8;23
5;24;12;35
6;23;11;47
7;19;9;56
8;29;14;71
9;37;18;89
10;22;11;100
Total;201;100;100
;;;
AREA # 020010914;105;;
;;;
Categorías;Casos;%;Acumulado %
1;18;12;12
2;16;11;23
3;10;7;30
4;10;7;37
5;16;11;48
6;23;16;63
7;13;9;72
8;17;12;84
9;12;8;92
10;12;8;100
Total;147;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020010915;106;;
;;;
Categorías;Casos;%;Acumulado %
1;12;10;10
2;5;4;15
3;12;10;25
4;16;14;39
5;10;9;47
6;16;14;61
7;12;10;72
8;5;4;76
9;15;13;89
10;13;11;100
Total;116;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010916;107;;
;;;
Categorías;Casos;%;Acumulado %
1;34;10;10
2;33;10;20
3;45;13;34
4;35;10;44
5;39;12;56
6;34;10;66
7;38;11;77
8;22;7;84
9;22;7;90
10;32;10;100
Total;334;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020010917;108;;
;;;
Categorías;Casos;%;Acumulado %
1;23;11;11
2;16;8;19
3;16;8;27
4;9;4;31
5;9;4;36
6;22;11;46
7;31;15;61
8;28;14;75
9;23;11;86
10;28;14;100
Total;205;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020010918;109;;
;;;
Categorías;Casos;%;Acumulado %
1;12;7;7
2;7;4;12
3;5;3;15
4;11;7;21
5;19;12;33
6;12;7;40
7;20;12;52
8;21;13;65
9;30;18;84
10;27;16;100
Total;164;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020010919;110;;
;;;
Categorías;Casos;%;Acumulado %
1;5;8;8
2;3;5;13
3;7;11;25
4;1;2;26
5;9;15;41
6;12;20;61
7;6;10;70
8;7;11;82
9;7;11;93
10;4;7;100
Total;61;100;100
;;;
AREA # 020011001;111;;
;;;
Categorías;Casos;%;Acumulado %
1;9;8;8
2;6;5;13
3;11;9;22
4;4;3;25
5;7;6;31
6;17;14;45
7;6;5;50
8;17;14;65
9;13;11;76
10;29;24;100
Total;119;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011002;112;;
;;;
Categorías;Casos;%;Acumulado %
1;27;10;10
2;7;3;13
3;14;5;18
4;15;6;23
5;18;7;30
6;30;11;41
7;28;10;52
8;39;15;66
9;40;15;81
10;51;19;100
Total;269;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020011003;113;;
;;;
Categorías;Casos;%;Acumulado %
1;54;11;11
2;20;4;15
3;39;8;22
4;44;9;31
5;40;8;39
6;51;10;49
7;50;10;59
8;59;12;70
9;73;14;85
10;78;15;100
Total;508;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020011004;114;;
;;;
Categorías;Casos;%;Acumulado %
1;19;9;9
2;14;6;15
3;12;6;21
4;15;7;28
5;16;7;35
6;30;14;49
7;22;10;59
8;18;8;67
9;23;11;78
10;48;22;100
Total;217;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020011005;115;;
;;;
Categorías;Casos;%;Acumulado %
1;14;6;6
2;12;5;11
3;17;7;18
4;17;7;26
5;27;11;37
6;27;11;49
7;21;9;57
8;29;12;70
9;28;12;82
10;43;18;100
Total;235;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011006;116;;
;;;
Categorías;Casos;%;Acumulado %
1;24;9;9
2;10;4;13
3;19;7;20
4;21;8;28
5;26;10;38
6;27;10;49
7;25;10;58
8;32;12;71
9;26;10;80
10;51;20;100
Total;261;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020011007;117;;
;;;
Categorías;Casos;%;Acumulado %
1;13;8;8
2;7;4;13
3;11;7;20
4;14;9;29
5;15;10;38
6;19;12;51
7;23;15;65
8;14;9;74
9;22;14;88
10;18;12;100
Total;156;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011008;118;;
;;;
Categorías;Casos;%;Acumulado %
1;17;11;11
2;10;7;18
3;9;6;24
4;12;8;32
5;17;11;43
6;19;13;56
7;12;8;64
8;13;9;73
9;19;13;85
10;22;15;100
Total;150;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011009;119;;
;;;
Categorías;Casos;%;Acumulado %
1;20;13;13
2;12;8;20
3;16;10;30
4;9;6;36
5;22;14;50
6;13;8;58
7;14;9;67
8;10;6;73
9;20;13;86
10;23;14;100
Total;159;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011010;120;;
;;;
Categorías;Casos;%;Acumulado %
1;37;13;13
2;25;9;21
3;28;10;31
4;23;8;39
5;24;8;47
6;38;13;60
7;21;7;67
8;29;10;77
9;37;13;89
10;31;11;100
Total;293;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011011;121;;
;;;
Categorías;Casos;%;Acumulado %
1;31;9;9
2;17;5;14
3;28;8;22
4;25;7;29
5;33;10;39
6;26;7;46
7;35;10;56
8;44;13;69
9;49;14;83
10;59;17;100
Total;347;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020011012;122;;
;;;
Categorías;Casos;%;Acumulado %
1;27;10;10
2;11;4;13
3;25;9;22
4;28;10;32
5;21;7;39
6;23;8;48
7;34;12;60
8;32;11;71
9;32;11;82
10;51;18;100
Total;284;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020011013;123;;
;;;
Categorías;Casos;%;Acumulado %
1;30;9;9
2;20;6;15
3;17;5;20
4;31;9;29
5;33;10;39
6;34;10;49
7;34;10;59
8;45;13;73
9;33;10;82
10;59;18;100
Total;336;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011014;124;;
;;;
Categorías;Casos;%;Acumulado %
1;10;9;9
2;4;4;13
3;9;8;21
4;8;7;28
5;17;15;44
6;8;7;51
7;14;13;64
8;6;5;69
9;14;13;82
10;20;18;100
Total;110;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011101;125;;
;;;
Categorías;Casos;%;Acumulado %
1;29;14;14
2;8;4;17
3;18;8;26
4;14;7;32
5;28;13;46
6;19;9;54
7;29;14;68
8;23;11;79
9;23;11;90
10;22;10;100
Total;213;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020011102;126;;
;;;
Categorías;Casos;%;Acumulado %
1;30;11;11
2;13;5;16
3;23;8;24
4;15;5;29
5;29;10;40
6;28;10;50
7;25;9;59
8;30;11;70
9;45;16;86
10;39;14;100
Total;277;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020011103;127;;
;;;
Categorías;Casos;%;Acumulado %
1;26;13;13
2;19;10;23
3;23;12;35
4;19;10;44
5;16;8;53
6;19;10;62
7;25;13;75
8;15;8;83
9;23;12;94
10;11;6;100
Total;196;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011104;128;;
;;;
Categorías;Casos;%;Acumulado %
1;27;8;8
2;24;7;16
3;32;10;25
4;30;9;34
5;25;8;42
6;28;9;51
7;26;8;59
8;31;9;68
9;61;19;87
10;44;13;100
Total;328;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020011105;129;;
;;;
Categorías;Casos;%;Acumulado %
1;30;12;12
2;19;8;20
3;36;15;34
4;17;7;41
5;26;11;52
6;15;6;58
7;26;11;68
8;24;10;78
9;27;11;89
10;27;11;100
Total;247;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020011106;130;;
;;;
Categorías;Casos;%;Acumulado %
1;13;6;6
2;17;8;15
3;22;11;25
4;24;12;37
5;13;6;43
6;22;11;54
7;21;10;64
8;22;11;75
9;25;12;87
10;27;13;100
Total;206;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011107;131;;
;;;
Categorías;Casos;%;Acumulado %
1;24;8;8
2;12;4;12
3;16;6;18
4;22;8;25
5;27;9;35
6;29;10;45
7;43;15;59
8;32;11;70
9;39;13;84
10;47;16;100
Total;291;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020011108;132;;
;;;
Categorías;Casos;%;Acumulado %
1;38;11;11
2;24;7;18
3;23;7;25
4;26;7;32
5;31;9;41
6;39;11;52
7;43;12;65
8;36;10;75
9;34;10;85
10;53;15;100
Total;347;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020011109;133;;
;;;
Categorías;Casos;%;Acumulado %
1;22;10;10
2;16;7;18
3;15;7;25
4;18;8;33
5;19;9;42
6;13;6;48
7;22;10;58
8;42;19;77
9;25;12;89
10;24;11;100
Total;216;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011110;134;;
;;;
Categorías;Casos;%;Acumulado %
1;22;8;8
2;21;8;16
3;27;10;26
4;30;11;37
5;22;8;45
6;31;12;57
7;23;9;65
8;24;9;74
9;38;14;88
10;31;12;100
Total;269;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011111;135;;
;;;
Categorías;Casos;%;Acumulado %
1;15;12;12
2;9;7;19
3;12;10;29
4;14;11;40
5;10;8;48
6;14;11;60
7;8;6;66
8;13;10;77
9;17;14;90
10;12;10;100
Total;124;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011112;136;;
;;;
Categorías;Casos;%;Acumulado %
1;43;11;11
2;28;7;18
3;34;8;26
4;34;8;34
5;43;11;45
6;54;13;58
7;30;7;66
8;48;12;78
9;43;11;88
10;48;12;100
Total;405;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011113;137;;
;;;
Categorías;Casos;%;Acumulado %
1;24;8;8
2;28;10;18
3;18;6;24
4;23;8;32
5;29;10;42
6;24;8;51
7;31;11;61
8;32;11;72
9;40;14;86
10;40;14;100
Total;289;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011114;138;;
;;;
Categorías;Casos;%;Acumulado %
1;27;10;10
2;16;6;15
3;22;8;23
4;11;4;27
5;24;8;35
6;34;12;47
7;28;10;57
8;39;14;71
9;40;14;85
10;43;15;100
Total;284;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020011201;139;;
;;;
Categorías;Casos;%;Acumulado %
1;16;14;14
2;8;7;21
3;12;10;31
4;12;10;41
5;11;9;51
6;10;9;59
7;12;10;70
8;8;7;77
9;9;8;84
10;18;16;100
Total;116;100;100
;;;
AREA # 020011202;140;;
;;;
Categorías;Casos;%;Acumulado %
1;9;7;7
2;4;3;10
3;13;10;20
4;16;12;33
5;4;3;36
6;11;9;44
7;12;9;53
8;9;7;60
9;26;20;81
10;25;19;100
Total;129;100;100
;;;
AREA # 020011203;141;;
;;;
Categorías;Casos;%;Acumulado %
1;28;9;9
2;19;6;15
3;29;9;24
4;37;12;36
5;34;11;47
6;45;14;62
7;25;8;70
8;20;6;76
9;37;12;88
10;37;12;100
Total;311;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011204;142;;
;;;
Categorías;Casos;%;Acumulado %
1;16;8;8
2;22;11;18
3;26;13;31
4;24;12;43
5;22;11;53
6;25;12;65
7;29;14;79
8;17;8;87
9;11;5;93
10;15;7;100
Total;207;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011205;143;;
;;;
Categorías;Casos;%;Acumulado %
1;18;7;7
2;17;6;13
3;26;10;23
4;31;11;34
5;26;10;44
6;21;8;51
7;32;12;63
8;28;10;73
9;40;15;88
10;32;12;100
Total;271;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020011206;144;;
;;;
Categorías;Casos;%;Acumulado %
1;24;12;12
2;23;12;24
3;25;13;36
4;21;11;47
5;23;12;58
6;16;8;66
7;19;10;76
8;14;7;83
9;12;6;89
10;23;12;100
Total;200;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011207;145;;
;;;
Categorías;Casos;%;Acumulado %
1;34;10;10
2;29;8;18
3;40;12;30
4;28;8;38
5;45;13;51
6;37;11;62
7;29;8;71
8;32;9;80
9;37;11;91
10;32;9;100
Total;343;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020011208;146;;
;;;
Categorías;Casos;%;Acumulado %
1;8;6;6
2;9;7;13
3;10;8;21
4;13;10;32
5;10;8;39
6;11;9;48
7;15;12;60
8;13;10;70
9;13;10;80
10;25;20;100
Total;127;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011209;147;;
;;;
Categorías;Casos;%;Acumulado %
1;24;7;7
2;28;8;15
3;22;6;22
4;30;9;31
5;33;10;40
6;39;11;52
7;40;12;64
8;35;10;74
9;37;11;85
10;52;15;100
Total;340;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011210;148;;
;;;
Categorías;Casos;%;Acumulado %
1;3;3;3
2;2;2;5
3;7;7;12
4;8;8;20
5;10;10;30
6;14;14;44
7;11;11;56
8;7;7;63
9;18;18;81
10;19;19;100
Total;99;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011211;149;;
;;;
Categorías;Casos;%;Acumulado %
1;10;7;7
2;5;4;11
3;12;9;20
4;8;6;26
5;10;7;34
6;13;10;43
7;9;7;50
8;21;16;66
9;22;16;82
10;24;18;100
Total;134;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011212;150;;
;;;
Categorías;Casos;%;Acumulado %
1;9;10;10
2;3;3;14
3;5;6;19
4;7;8;27
5;12;14;41
6;7;8;49
7;8;9;58
8;7;8;66
9;18;20;86
10;12;14;100
Total;88;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011301;151;;
;;;
Categorías;Casos;%;Acumulado %
1;7;4;4
2;6;4;8
3;10;6;14
4;9;6;20
5;6;4;24
6;19;12;36
7;22;14;49
8;22;14;63
9;21;13;76
10;38;24;100
Total;160;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011302;152;;
;;;
Categorías;Casos;%;Acumulado %
1;2;3;3
3;1;2;5
4;2;3;9
5;5;9;17
6;4;7;24
7;6;10;34
8;4;7;41
9;14;24;66
10;20;34;100
Total;58;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011303;153;;
;;;
Categorías;Casos;%;Acumulado %
1;2;10;10
4;1;5;15
5;4;20;35
7;4;20;55
8;2;10;65
9;2;10;75
10;5;25;100
Total;20;100;100
;;;
AREA # 020011304;154;;
;;;
Categorías;Casos;%;Acumulado %
1;4;3;3
2;1;1;4
3;6;4;8
4;1;1;9
5;4;3;12
6;17;13;24
7;22;16;41
8;19;14;55
9;18;13;68
10;43;32;100
Total;135;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011305;155;;
;;;
Categorías;Casos;%;Acumulado %
1;7;5;5
2;4;3;7
3;3;2;9
4;6;4;13
5;9;6;19
6;9;6;25
7;21;14;39
8;22;15;54
9;24;16;70
10;45;30;100
Total;150;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020011306;156;;
;;;
Categorías;Casos;%;Acumulado %
1;2;2;2
2;4;4;6
3;2;2;8
4;1;1;9
5;6;6;15
6;7;7;23
7;14;14;37
8;14;14;52
9;15;15;67
10;32;33;100
Total;97;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011307;157;;
;;;
Categorías;Casos;%;Acumulado %
1;7;3;3
2;6;3;5
3;5;2;8
4;6;3;10
5;7;3;13
6;23;10;23
7;22;9;32
8;35;15;46
9;49;21;67
10;79;33;100
Total;239;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011308;158;;
;;;
Categorías;Casos;%;Acumulado %
1;7;4;4
2;7;4;9
3;9;6;15
4;5;3;18
5;9;6;24
6;14;9;33
7;17;11;44
8;23;15;58
9;17;11;69
10;48;31;100
Total;156;100;100
;;;
AREA # 020011309;159;;
;;;
Categorías;Casos;%;Acumulado %
1;8;5;5
2;6;4;9
3;6;4;13
4;4;3;16
5;7;5;20
6;14;9;29
7;15;10;39
8;25;16;55
9;32;21;76
10;37;24;100
Total;154;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011310;160;;
;;;
Categorías;Casos;%;Acumulado %
1;7;3;3
2;6;3;6
3;14;6;12
4;11;5;16
5;18;8;24
6;28;12;36
7;31;13;49
8;25;11;60
9;18;8;68
10;76;32;100
Total;234;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011311;161;;
;;;
Categorías;Casos;%;Acumulado %
1;7;5;5
2;4;3;8
3;3;2;10
4;8;6;16
5;7;5;21
6;13;9;30
7;12;9;38
8;18;13;51
9;26;18;70
10;43;31;100
Total;141;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011312;162;;
;;;
Categorías;Casos;%;Acumulado %
1;7;5;5
2;2;1;7
3;3;2;9
4;5;4;13
5;16;12;24
6;9;7;31
7;12;9;40
8;14;10;50
9;22;16;66
10;46;34;100
Total;136;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011313;163;;
;;;
Categorías;Casos;%;Acumulado %
1;4;4;4
2;2;2;6
4;2;2;8
5;10;10;18
6;9;9;26
7;10;10;36
8;15;15;51
9;17;17;68
10;33;32;100
Total;102;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011314;164;;
;;;
Categorías;Casos;%;Acumulado %
1;187;29;29
2;107;17;46
3;130;20;66
4;60;9;75
5;58;9;84
6;45;7;91
7;30;5;96
8;9;1;97
9;9;1;98
10;11;2;100
Total;646;100;100
;;;
Ignorado :;13;;
;;;
AREA # 020011315;165;;
;;;
Tabla vacía;;;
;;;
;;;
AREA # 020011401;166;;
;;;
Categorías;Casos;%;Acumulado %
1;19;8;8
2;20;8;16
3;31;13;29
4;22;9;38
5;26;11;48
6;23;9;58
7;17;7;64
8;19;8;72
9;30;12;84
10;38;16;100
Total;245;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011402;167;;
;;;
Categorías;Casos;%;Acumulado %
1;57;25;25
2;32;14;40
3;32;14;54
4;18;8;62
5;27;12;74
6;16;7;81
7;12;5;86
8;9;4;90
9;10;4;95
10;12;5;100
Total;225;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011403;168;;
;;;
Categorías;Casos;%;Acumulado %
1;17;9;9
2;14;7;16
3;15;8;24
4;20;10;35
5;21;11;46
6;19;10;56
7;17;9;64
8;21;11;75
9;28;15;90
10;19;10;100
Total;191;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020011404;169;;
;;;
Categorías;Casos;%;Acumulado %
1;2;5;5
2;6;16;21
3;1;3;24
4;1;3;26
5;2;5;32
6;3;8;39
7;3;8;47
8;7;18;66
9;7;18;84
10;6;16;100
Total;38;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011405;170;;
;;;
Categorías;Casos;%;Acumulado %
1;24;11;11
2;16;7;18
3;22;10;28
4;19;8;36
5;36;16;52
6;28;13;65
7;17;8;72
8;15;7;79
9;23;10;89
10;24;11;100
Total;224;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011406;171;;
;;;
Categorías;Casos;%;Acumulado %
1;34;12;12
2;29;10;22
3;25;9;31
4;29;10;41
5;23;8;49
6;29;10;59
7;24;8;67
8;31;11;78
9;32;11;89
10;32;11;100
Total;288;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020011407;172;;
;;;
Categorías;Casos;%;Acumulado %
1;15;7;7
2;16;8;15
3;9;4;19
4;14;7;25
5;24;11;37
6;18;8;45
7;26;12;57
8;25;12;69
9;31;15;84
10;35;16;100
Total;213;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011408;173;;
;;;
Categorías;Casos;%;Acumulado %
1;24;12;12
2;16;8;21
3;36;19;39
4;24;12;52
5;17;9;61
6;16;8;69
7;16;8;77
8;17;9;86
9;12;6;92
10;15;8;100
Total;193;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011409;174;;
;;;
Categorías;Casos;%;Acumulado %
1;24;10;10
2;34;14;24
3;25;10;34
4;22;9;43
5;21;9;51
6;30;12;64
7;13;5;69
8;31;13;82
9;23;9;91
10;22;9;100
Total;245;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011410;175;;
;;;
Categorías;Casos;%;Acumulado %
1;12;5;5
2;16;7;13
3;9;4;17
4;16;7;24
5;18;8;32
6;23;11;43
7;15;7;50
8;31;14;64
9;28;13;77
10;51;23;100
Total;219;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011411;176;;
;;;
Categorías;Casos;%;Acumulado %
1;24;10;10
2;13;5;15
3;30;12;27
4;22;9;35
5;19;8;43
6;24;10;52
7;18;7;60
8;28;11;71
9;39;15;86
10;35;14;100
Total;252;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011412;177;;
;;;
Categorías;Casos;%;Acumulado %
1;27;13;13
2;24;11;24
3;17;8;32
4;18;8;40
5;25;12;52
6;14;7;58
7;17;8;66
8;24;11;78
9;19;9;86
10;29;14;100
Total;214;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011501;178;;
;;;
Categorías;Casos;%;Acumulado %
1;13;8;8
2;8;5;13
3;16;10;22
4;18;11;33
5;12;7;40
6;22;13;53
7;16;10;63
8;17;10;73
9;25;15;88
10;21;13;100
Total;168;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011502;179;;
;;;
Categorías;Casos;%;Acumulado %
1;12;5;5
2;26;11;16
3;25;10;26
4;19;8;34
5;35;15;49
6;20;8;57
7;20;8;65
8;27;11;76
9;24;10;86
10;33;14;100
Total;241;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020011503;180;;
;;;
Categorías;Casos;%;Acumulado %
1;17;9;9
2;20;10;19
3;12;6;25
4;19;10;34
5;11;6;40
6;23;12;51
7;14;7;58
8;13;7;65
9;31;16;80
10;39;20;100
Total;199;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011504;181;;
;;;
Categorías;Casos;%;Acumulado %
1;19;6;6
2;25;8;13
3;26;8;21
4;23;7;28
5;22;7;35
6;33;10;45
7;36;11;55
8;36;11;66
9;34;10;77
10;78;23;100
Total;332;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020011505;182;;
;;;
Categorías;Casos;%;Acumulado %
1;20;11;11
2;13;7;18
3;21;11;29
4;20;11;40
5;23;12;52
6;24;13;65
7;17;9;75
8;22;12;86
9;8;4;91
10;17;9;100
Total;185;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011506;183;;
;;;
Categorías;Casos;%;Acumulado %
1;35;12;12
2;24;8;20
3;31;10;30
4;25;8;38
5;45;15;53
6;27;9;62
7;39;13;75
8;22;7;82
9;17;6;88
10;36;12;100
Total;301;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020011507;184;;
;;;
Categorías;Casos;%;Acumulado %
1;29;11;11
2;26;10;20
3;22;8;29
4;33;12;41
5;31;12;52
6;22;8;61
7;29;11;71
8;23;9;80
9;27;10;90
10;27;10;100
Total;269;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011508;185;;
;;;
Categorías;Casos;%;Acumulado %
1;54;18;18
2;41;13;31
3;31;10;41
4;28;9;50
5;28;9;59
6;26;9;68
7;33;11;79
8;18;6;85
9;26;9;93
10;21;7;100
Total;306;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020011509;186;;
;;;
Categorías;Casos;%;Acumulado %
1;52;15;15
2;39;11;26
3;36;10;36
4;46;13;49
5;30;9;58
6;25;7;65
7;29;8;73
8;23;7;80
9;30;9;89
10;40;11;100
Total;350;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011510;187;;
;;;
Categorías;Casos;%;Acumulado %
1;28;10;10
2;21;7;17
3;22;8;25
4;31;11;36
5;32;11;47
6;31;11;58
7;29;10;68
8;30;11;79
9;32;11;90
10;29;10;100
Total;285;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020011511;188;;
;;;
Categorías;Casos;%;Acumulado %
1;27;10;10
2;30;11;21
3;36;13;34
4;26;9;43
5;34;12;55
6;26;9;65
7;29;10;75
8;25;9;84
9;20;7;91
10;24;9;100
Total;277;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020011601;189;;
;;;
Categorías;Casos;%;Acumulado %
1;20;11;11
2;20;11;21
3;13;7;28
4;12;6;35
5;29;15;50
6;22;12;62
7;17;9;71
8;22;12;82
9;20;11;93
10;13;7;100
Total;188;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011602;190;;
;;;
Categorías;Casos;%;Acumulado %
1;15;9;9
2;10;6;16
3;15;9;25
4;13;8;34
5;16;10;44
6;17;11;54
7;14;9;63
8;17;11;74
9;20;13;87
10;21;13;100
Total;158;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020011603;191;;
;;;
Categorías;Casos;%;Acumulado %
1;39;10;10
2;28;7;17
3;40;10;27
4;36;9;36
5;32;8;44
6;32;8;52
7;45;11;63
8;45;11;75
9;48;12;87
10;53;13;100
Total;398;100;100
;;;
Ignorado :;15;;
;;;
AREA # 020011604;192;;
;;;
Categorías;Casos;%;Acumulado %
1;42;12;12
2;24;7;19
3;24;7;26
4;23;7;33
5;26;8;41
6;22;6;47
7;40;12;59
8;38;11;70
9;51;15;85
10;50;15;100
Total;340;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020011605;193;;
;;;
Categorías;Casos;%;Acumulado %
1;24;12;12
2;18;9;20
3;34;16;37
4;12;6;43
5;23;11;54
6;15;7;61
7;28;14;74
8;15;7;82
9;22;11;92
10;16;8;100
Total;207;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011606;194;;
;;;
Categorías;Casos;%;Acumulado %
1;36;16;16
2;23;10;27
3;21;9;36
4;16;7;43
5;30;14;57
6;13;6;63
7;18;8;71
8;15;7;77
9;26;12;89
10;24;11;100
Total;222;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020011607;195;;
;;;
Categorías;Casos;%;Acumulado %
1;46;10;10
2;48;10;20
3;48;10;30
4;43;9;39
5;47;10;49
6;45;10;59
7;45;10;68
8;45;10;78
9;58;12;90
10;48;10;100
Total;473;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020011608;196;;
;;;
Categorías;Casos;%;Acumulado %
1;16;7;7
2;30;14;21
3;18;8;29
4;24;11;40
5;23;11;51
6;22;10;61
7;24;11;72
8;23;11;82
9;15;7;89
10;24;11;100
Total;219;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020011609;197;;
;;;
Categorías;Casos;%;Acumulado %
1;8;5;5
2;3;2;7
3;14;9;16
4;22;14;29
5;22;14;43
6;11;7;50
7;17;11;61
8;23;14;75
9;15;9;84
10;25;16;100
Total;160;100;100
;;;
AREA # 020011610;198;;
;;;
Categorías;Casos;%;Acumulado %
1;28;10;10
2;24;8;18
3;20;7;25
4;34;12;36
5;29;10;46
6;22;8;54
7;29;10;64
8;38;13;77
9;33;11;88
10;34;12;100
Total;291;100;100
;;;
AREA # 020011611;199;;
;;;
Categorías;Casos;%;Acumulado %
1;23;11;11
2;15;7;18
3;18;8;26
4;31;14;40
5;20;9;49
6;16;7;57
7;23;11;67
8;25;12;79
9;15;7;86
10;31;14;100
Total;217;100;100
;;;
AREA # 020011612;200;;
;;;
Categorías;Casos;%;Acumulado %
1;14;10;10
2;10;7;17
3;17;12;30
4;15;11;40
5;12;9;49
6;17;12;61
7;13;9;71
8;15;11;81
9;11;8;89
10;15;11;100
Total;139;100;100
;;;
AREA # 020011701;201;;
;;;
Categorías;Casos;%;Acumulado %
1;46;12;12
2;31;8;20
3;53;14;34
4;25;7;41
5;43;11;52
6;39;10;62
7;34;9;71
8;34;9;80
9;41;11;91
10;36;9;100
Total;382;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020011702;202;;
;;;
Categorías;Casos;%;Acumulado %
1;33;11;11
2;26;9;20
3;31;10;30
4;28;9;40
5;37;12;52
6;35;12;64
7;24;8;72
8;19;6;78
9;30;10;88
10;35;12;100
Total;298;100;100
;;;
Ignorado :;5;;
;;;
